data	INT_EPISODIO	dia_semana	feriado	festas	mean_x	mean_y	Precipitacao diaria (mm)	Velocidade do vento media diaria (m/s)
2017-01-01	2.0	Sunday	Ano Novo		-2.9284865856200004	7.80228291617	5.7	0.0
2017-01-02	0	Monday			6.62805573146	12.7060519324	0.1	0.0
2017-01-03	2.0	Tuesday			7.401039759319999	11.7832220925	0.0	0.5
2017-01-04	3.0	Wednesday			5.22663810518	14.7973506716	0.0	0.8
2017-01-05	3.0	Thursday			2.70409459538	17.2578792572	0.1	1.2
2017-01-06	2.0	Friday			11.8193144268	24.589542600799998	0.0	0.8
2017-01-07	0	Saturday			7.37138758765	24.498348448	0.0	1.0
2017-01-08	1.0	Sunday			9.79166899787	24.8760645125	0.0	0.7
2017-01-09	1.0	Monday			12.7667871051	27.959114922399998	0.0	0.5
2017-01-10	0	Tuesday			11.2327203751	29.035245683499998	0.0	0.4
2017-01-11	2.0	Wednesday			7.240140597030001	19.2259165446	0.1	0.1
2017-01-12	1.0	Thursday			-1.14868838257	11.335613674600001	3.9	0.0
2017-01-13	0	Friday			1.9412913454900005	10.2532755534	1.7	0.2
2017-01-14	0	Saturday			-1.3428582085499998	10.8038327959	1.2	0.3
2017-01-15	0	Sunday			-1.50306757291	12.252422438699998	6.7	0.1
2017-01-16	4.0	Monday			-0.324954188532	13.8555237452	2.3	0.2
2017-01-17	1.0	Tuesday			0.4460175799	16.1737911436	0.3	0.0
2017-01-18	1.0	Wednesday			-0.319941281962	7.140221277869999	0.1	0.1
2017-01-19	0	Thursday			-1.51986514197	7.91651736365	0.0	0.3
2017-01-20	1.0	Friday			0.903609424829	10.5473157035	0.0	0.1
2017-01-21	0	Saturday			0.7545066641439999	12.2750563092	0.0	0.2
2017-01-22	1.0	Sunday			-1.7913248141599998	12.079764154200001	0.0	0.1
2017-01-23	1.0	Monday			-1.14744961262	12.439872	0.0	0.1
2017-01-24	0	Tuesday			-2.3513123989099998	13.2010091146	0.0	0.1
2017-01-25	3.0	Wednesday			-2.5063540935499997	12.3993177414	0.0	0.1
2017-01-26	0	Thursday			4.34629487991	9.34236017863	0.1	0.1
2017-01-27	2.0	Friday			3.5402811368300005	8.6893775728	3.8	0.2
2017-01-28	0	Saturday			3.26331729359	12.1044186486	0.1	0.2
2017-01-29	0	Sunday			7.8425171110399985	12.9693830278	0.2	0.2
2017-01-30	1.0	Monday			10.0705734889	12.7020041148	1.7	0.5
2017-01-31	1.0	Tuesday			8.274899800619997	11.7299861908	0.0	0.2
2017-02-01	1.0	Wednesday			2.9064229594300004	10.2993408839	10.6	0.2
2017-02-02	2.0	Thursday			6.9072351985500005	12.1149485906	0.1	1.2
2017-02-03	0	Friday			8.41851478153	13.9754081302	0.1	0.3
2017-02-04	1.0	Saturday			2.55105876923	19.7841584947	0.0	0.8
2017-02-05	1.0	Sunday			5.20109727648	23.388645596	0.0	0.5
2017-02-06	1.0	Monday			11.8734912872	23.1020336151	0.0	0.7
2017-02-07	2.0	Tuesday			11.8077687158	32.0998575422	0.0	0.7
2017-02-08	2.0	Wednesday			9.51942369673	27.614761776399998	0.0	0.7
2017-02-09	1.0	Thursday			14.3241378996	30.1275547875	0.0	0.3
2017-02-10	1.0	Friday			14.565833939400001	32.281197865799996	0.0	0.3
2017-02-11	1.0	Saturday			10.3219039705	16.3371501499	0.2	0.0
2017-02-12	2.0	Sunday			-1.95804682043	10.713675392999999	4.5	0.4
2017-02-13	2.0	Monday			5.959773010680001	12.483260366700001	0.2	0.2
2017-02-14	1.0	Tuesday			6.950101375580001	12.84833569	0.1	0.5
2017-02-15	1.0	Wednesday			5.1975476476899996	17.3504333496	0.0	0.0
2017-02-16	0	Thursday			4.9850770102599995	19.1634686788	0.1	0.1
2017-02-17	1.0	Friday			3.4135697947600003	17.6812693278	0.1	0.1
2017-02-18	2.0	Saturday			4.922781043580001	12.7759400474	0.0	0.2
2017-02-19	0	Sunday			4.26413302951	17.031847212	0.0	0.4
2017-02-20	0	Monday			4.61516772376	17.8159141541	0.0	0.2
2017-02-21	0	Tuesday			8.37196201748	19.0385191176	0.0	0.2
2017-02-22	1.0	Wednesday			7.5442926089	20.488560994500002	0.0	0.2
2017-02-23	3.0	Thursday			5.39936696159	19.0438300239	0.0	0.1
2017-02-24	1.0	Friday			4.9344297515	17.7952679528	0.0	0.2
2017-02-25	0	Saturday			4.91027869119	17.6832788255	0.0	0.1
2017-02-26	0	Sunday			6.914526356589999	15.0227548811	0.0	0.4
2017-02-27	0	Monday			7.806541336910001	11.176758978099999	0.0	0.4
2017-02-28	1.0	Tuesday	Carnaval		7.287088553110001	11.4453844494	0.0	0.8
2017-03-01	2.0	Wednesday			8.21446853214	13.620315551800001	2.4	0.8
2017-03-02	2.0	Thursday			9.16465886434	13.125304434	0.1	1.8
2017-03-03	1.0	Friday			4.13958324326	11.023102336500001	0.0	0.4
2017-03-04	1.0	Saturday			5.92243851556	21.1406758626	0.0	0.3
2017-03-05	1.0	Sunday			8.71658452352	27.598681979699997	0.0	0.4
2017-03-06	1.0	Monday			11.700139363599998	21.4802920024	0.0	0.7
2017-03-07	1.0	Tuesday			15.476955943599998	35.7208879259	0.0	0.4
2017-03-08	3.0	Wednesday			14.711834059800001	29.1112662421	0.0	0.8
2017-03-09	0	Thursday			12.0355004205	26.4730317858	0.0	0.6
2017-03-10	1.0	Friday			13.3761850993	29.812169180999998	0.0	0.2
2017-03-11	2.0	Saturday			8.65394083659	16.736773173	0.1	0.1
2017-03-12	0	Sunday			-1.07525914907	11.278068436500002	3.0	0.1
2017-03-13	2.0	Monday			4.1684788333	16.3993509081	0.1	1.2
2017-03-14	1.0	Tuesday			7.222717179189999	20.5724906921	0.0	0.5
2017-03-15	1.0	Wednesday			10.740108384000001	21.819455040799998	0.1	0.4
2017-03-16	1.0	Thursday			6.787126594119999	20.685446633199998	0.0	0.3
2017-03-17	0	Friday			5.8449524773500015	21.703445222600003	0.1	0.3
2017-03-18	0	Saturday			5.62306292852	24.5645864275	0.1	0.3
2017-03-19	0	Sunday			6.275470203819999	18.886203342	0.1	0.3
2017-03-20	0	Monday			8.48793390062	13.4562418196	0.0	0.5
2017-03-21	2.0	Tuesday			7.447702301869999	14.6666332881	0.0	0.6
2017-03-22	1.0	Wednesday			2.31821857558	9.47258165148	0.0	1.2
2017-03-23	2.0	Thursday			0.005921899030609999	7.89730734295	0.0	0.8
2017-03-24	0	Friday			-0.39975573288099997	9.44104533725	0.0	0.4
2017-03-25	1.0	Saturday			3.52339688937	12.5075243844	0.1	0.3
2017-03-26	1.0	Sunday			5.6778665648599995	11.230637868199999	0.0	0.6
2017-03-27	0	Monday			7.043957710269999	14.226052602100001	0.0	0.2
2017-03-28	1.0	Tuesday			6.0252611902	18.6051150428	0.0	0.4
2017-03-29	0	Wednesday			5.91201024585	21.3685715993	0.0	0.5
2017-03-30	2.0	Thursday			7.848986042869999	21.2188841502	0.1	0.4
2017-03-31	1.0	Friday			7.42447111342	15.6804252201	0.0	0.7
2017-04-01	1.0	Saturday			7.176136970519999	14.3524929682	1.9	0.1
2017-04-02	1.0	Sunday			10.713733249199999	13.119042820399999	0.1	2.7
2017-04-03	0	Monday			2.83158956634	11.8658685684	0.0	0.2
2017-04-04	2.0	Tuesday			6.518093268080001	24.1580863529	0.0	0.4
2017-04-05	2.0	Wednesday			12.6495951547	27.099067899899996	0.0	0.4
2017-04-06	1.0	Thursday			8.881318410239999	22.1446573469	0.0	0.8
2017-04-07	0	Friday			15.651322470799998	32.005414327	0.0	0.4
2017-04-08	0	Saturday			16.9370038774	30.0743634966	0.0	0.6
2017-04-09	1.0	Sunday			15.612205293399999	24.6562434302	0.8	0.7
2017-04-10	0	Monday			10.422955619	28.983553356599998	0.0	0.2
2017-04-11	4.0	Tuesday			11.191749678699999	17.6965156131	0.2	0.1
2017-04-12	2.0	Wednesday			0.391502342497	12.160593138800001	4.3	0.2
2017-04-13	2.0	Thursday		Endoencas	8.37236934238	20.5086027781	0.0	0.4
2017-04-14	0	Friday	Sexta Feira Santa		10.6191776064	18.8309667375	0.0	0.7
2017-04-15	1.0	Saturday			7.59487544166	22.266576978899998	0.0	0.4
2017-04-16	1.0	Sunday	Domingo de Pascoa		9.5233645969	24.65060403610001	0.0	0.5
2017-04-17	0	Monday			8.99032698737	24.678849326199998	0.0	0.5
2017-04-18	0	Tuesday			9.8113489151	20.8709593879	0.0	0.4
2017-04-19	2.0	Wednesday			11.747536977100001	24.349928538	0.0	0.5
2017-04-20	1.0	Thursday			10.129685084	22.639868418400003	0.0	0.9
2017-04-21	2.0	Friday			11.1904969745	24.555932998699998	0.0	0.5
2017-04-22	0	Saturday			9.64285490248	25.201094945300003	0.0	0.3
2017-04-23	0	Sunday			8.20149559445	25.4297224681	0.0	0.6
2017-04-24	0	Monday			9.611194504630001	23.4995710585	0.1	0.4
2017-04-25	0	Tuesday	Dia da liberdade		8.053622775610004	15.7358578576	0.0	0.7
2017-04-26	1.0	Wednesday			5.43023220698	17.982664956	0.0	0.6
2017-04-27	2.0	Thursday			3.93087845378	17.2783211602	0.0	0.7
2017-04-28	1.0	Friday			5.470727125800001	19.3983633253	0.0	0.7
2017-04-29	0	Saturday			5.552571614580001	17.2662669288	0.0	0.4
2017-04-30	1.0	Sunday			3.97174186177	13.330750041500002	15.0	1.4
2017-05-01	1.0	Monday	Dia do Trabalhador		5.57175138262	14.6832740572	0.4	0.0
2017-05-02	1.0	Tuesday			5.661963568790001	11.3723093669	0.2	2.7
2017-05-03	2.0	Wednesday			8.67314826118	14.5428642697	0.0	0.5
2017-05-04	2.0	Thursday			9.65817271339	20.258520126300002	0.0	0.3
2017-05-05	1.0	Friday			10.2248468399	16.8978756799	12.8	0.7
2017-05-06	0	Saturday			8.20411819882	20.8957951864	0.0	0.8
2017-05-07	0	Sunday			15.185663223299999	22.1306932237	0.0	0.9
2017-05-08	0	Monday			16.2317318387	28.949327045	0.0	0.7
2017-05-09	2.0	Tuesday			15.319218953499998	27.9524623023	0.0	0.5
2017-05-10	0	Wednesday			10.943435457	26.7155596415	0.0	0.4
2017-05-11	2.0	Thursday			6.13271935781	16.6272676256	0.1	0.3
2017-05-12	0	Friday			1.3940441608399998	12.244114663900001	2.4	0.1
2017-05-13	0	Saturday			9.546110577050001	18.056913163900003	4.1	0.8
2017-05-14	0	Sunday			9.406991746689998	19.569841173	1.4	0.8
2017-05-15	0	Monday			12.5360594855	24.4489593506	0.8	0.3
2017-05-16	0	Tuesday			13.7454021242	28.1725739373	0.4	0.4
2017-05-17	1.0	Wednesday			10.7276515961	23.237264633200002	0.5	0.4
2017-05-18	3.0	Thursday			7.3184448878	17.5294693841	0.2	1.0
2017-05-19	2.0	Friday			5.06904628542	19.503122329700002	0.2	1.1
2017-05-20	1.0	Saturday			7.612274911669999	26.6897184584	0.2	0.6
2017-05-21	0	Sunday			14.964126269000001	28.557513554899998	0.2	0.4
2017-05-22	2.0	Monday			11.4283136792	24.9316361745	0.2	0.5
2017-05-23	0	Tuesday			14.2653835085	31.4202505747	0.2	0.5
2017-05-24	3.0	Wednesday			17.4132181803	32.5088038974	0.2	0.3
2017-05-25	1.0	Thursday			15.902281867100001	29.6573615604	0.8	0.5
2017-05-26	1.0	Friday			14.5450034671	18.1510990991	1.6	0.5
2017-05-27	0	Saturday			14.2721307543	22.8414984809	0.1	0.3
2017-05-28	0	Sunday			13.5982232624	21.4066017999	0.0	0.5
2017-05-29	0	Monday			12.2209182315	20.792135026700002	12.7	0.5
2017-05-30	1.0	Tuesday			12.1383050283	23.3830401103	0.9	0.5
2017-05-31	3.0	Wednesday			11.889558156300001	25.937385559099997	0.0	0.6
2017-06-01	2.0	Thursday			2.17923372322	14.176352500899998	0.3	0.1
2017-06-02	0	Friday			5.36248673333	14.891512023099999	0.3	0.9
2017-06-03	0	Saturday			10.1238778432	16.0177350574	0.0	0.5
2017-06-04	0	Sunday			9.04464817047	22.6543640561	0.0	0.6
2017-06-05	0	Monday			8.82279088762	19.0753788418	5.2	0.6
2017-06-06	0	Tuesday			12.1118768056	22.4110603333	2.8	0.9
2017-06-07	1.0	Wednesday			13.423451529600001	25.010219785900002	0.0	0.7
2017-06-08	1.0	Thursday			14.277312278699998	32.0270945231	0.0	0.4
2017-06-09	1.0	Friday			14.253582106700001	31.42090267610001	0.0	0.5
2017-06-10	0	Saturday	Dia de Portugal		11.2424180773	30.807845221599997	0.1	0.3
2017-06-11	0	Sunday			4.22350825204	17.6922033098	0.1	0.3
2017-06-12	1.0	Monday			-0.80116962062	10.7728413476	0.2	0.1
2017-06-13	1.0	Tuesday			15.8737736808	32.2223934597	2.0	0.6
2017-06-14	0	Wednesday		Festas do Corpo de Deus	14.9957210753	29.952448315100003	0.0	0.3
2017-06-15	0	Thursday	Corpo de Deus	Festas do Corpo de Deus	13.1768673791	30.5540597704	0.0	0.7
2017-06-16	0	Friday			16.9715408749	33.6455434163	0.0	0.5
2017-06-17	0	Saturday			16.363928265	35.7520582411	0.0	0.5
2017-06-18	0	Sunday			16.81018681	34.8022435506	0.0	0.4
2017-06-19	2.0	Monday			17.6339344449	32.693690406	0.0	0.3
2017-06-20	0	Tuesday			18.3372590807	35.3332862854	0.5	0.2
2017-06-21	2.0	Wednesday			17.0022419824	30.4571495056	0.0	0.5
2017-06-22	1.0	Thursday			13.490270826600002	25.6102934943	0.0	0.8
2017-06-23	0	Friday			11.3845505185	25.806394153200003	0.0	0.6
2017-06-24	1.0	Saturday			11.2202758789	25.611816618200002	0.0	0.7
2017-06-25	0	Sunday			11.927505917000001	27.4697244432	0.0	0.6
2017-06-26	1.0	Monday			13.502084308199999	23.6769557529	0.0	0.5
2017-06-27	0	Tuesday			14.8520503574	21.1177970039	0.2	0.9
2017-06-28	1.0	Wednesday			11.890344407799999	19.8061364492	11.4	1.2
2017-06-29	1.0	Thursday			10.9825232824	18.6430083381	0.5	1.4
2017-06-30	0	Friday			9.23457029131	20.2614173889	0.4	1.3
2017-07-01	1.0	Saturday			-0.08619151347210001	13.0724052853	0.1	0.0
2017-07-02	0	Sunday			5.060940212669999	13.3690388997	0.3	0.9
2017-07-03	1.0	Monday			8.12343756358	16.1686492496	0.0	0.4
2017-07-04	0	Tuesday			10.001239352799999	25.7072895898	0.0	0.3
2017-07-05	2.0	Wednesday			8.27956316206	25.9613869985	0.0	0.5
2017-07-06	1.0	Thursday			10.184024386900001	29.491106881	0.0	0.7
2017-07-07	2.0	Friday			14.3087405099	22.6341306898	4.1	0.6
2017-07-08	0	Saturday			12.435946146600001	23.0456735823	0.0	0.6
2017-07-09	0	Sunday			14.9980120129	31.665013631199997	0.0	0.3
2017-07-10	0	Monday			13.8030584123	29.1213173336	0.0	0.2
2017-07-11	1.0	Tuesday			3.24152991507	16.9780218336	0.1	0.1
2017-07-12	1.0	Wednesday			0.970969074302	11.573345926099998	0.0	0.0
2017-07-13	2.0	Thursday			16.1578932868	33.2083464728	0.0	0.5
2017-07-14	1.0	Friday			15.4112144046	33.3473052979	0.0	0.5
2017-07-15	0	Saturday			16.6217435201	34.3041797214	0.0	0.6
2017-07-16	0	Sunday			16.823621538	33.756192101399996	0.0	0.5
2017-07-17	1.0	Monday			14.063138325999999	29.1578572591	0.0	0.5
2017-07-18	2.0	Tuesday			14.9224028058	24.189796447800003	0.0	0.8
2017-07-19	1.0	Wednesday			13.1173818376	21.7472070058	1.4	0.9
2017-07-20	2.0	Thursday			10.7296222051	23.685605790900002	0.4	0.6
2017-07-21	0	Friday			9.21272087097	23.591444227399997	0.1	0.7
2017-07-22	2.0	Saturday			11.6008209652	24.036343044699997	0.0	0.8
2017-07-23	0	Sunday			11.269544919300001	28.3610727522	0.0	0.5
2017-07-24	0	Monday			14.8434563743	28.725634468899997	0.0	0.8
2017-07-25	1.0	Tuesday			13.801712777899999	31.4687427945	0.0	0.8
2017-07-26	0	Wednesday			15.3803353839	32.495139651799995	0.0	0.6
2017-07-27	2.0	Thursday			12.1284892824	29.092902925300002	0.0	0.7
2017-07-28	0	Friday			16.2679663764	30.0198165046	1.1	0.8
2017-07-29	1.0	Saturday			15.3967737622	28.5300574832	0.0	0.7
2017-07-30	0	Sunday			12.7864794201	25.3090218438	0.0	0.6
2017-07-31	2.0	Monday			11.867153591600001	23.210875193299998	0.0	0.9
2017-08-01	0	Tuesday			-1.43562963274	13.8119140201	17.0	0.0
2017-08-02	2.0	Wednesday			-0.603444948792	12.9481888877	0.1	0.7
2017-08-03	1.0	Thursday			6.423186037280001	22.145131641	0.0	0.1
2017-08-04	1.0	Friday			7.804531574249999	25.0152918498	0.0	0.4
2017-08-05	1.0	Saturday			11.280610508399999	27.733664618600002	0.0	0.4
2017-08-06	0	Sunday			12.7410410775	23.8408610026	0.0	0.3
2017-08-07	1.0	Monday			16.0278476079	24.263005150700003	2.0	0.4
2017-08-08	0	Tuesday			9.78999159071	25.2351356082	0.0	0.8
2017-08-09	0	Wednesday			10.788291083399999	26.0815457238		0.1
2017-08-10	3.0	Thursday			9.64737362332	30.646103964899996	0.0	0.3
2017-08-11	1.0	Friday			4.42125760184	15.670854674400001	0.1	0.2
2017-08-12	1.0	Saturday			7.42096445296	12.932662434000001	4.7	0.0
2017-08-13	0	Sunday			15.0218724145	34.2504971822	0.0	0.3
2017-08-14	2.0	Monday			13.494011667	27.9235140483	0.0	0.4
2017-08-15	0	Tuesday	Assuncao de Nossa Senhora		13.743787023800001	26.7843962775	0.0	0.8
2017-08-16	2.0	Wednesday			11.101995786	29.175598144499997	0.0	0.6
2017-08-17	1.0	Thursday			13.9589272605	31.729867299400002	0.0	0.5
2017-08-18	1.0	Friday			13.4153194427	29.816735585500002	0.0	0.5
2017-08-19	0	Saturday			14.6201499303	34.1132638719	0.0	0.4
2017-08-20	3.0	Sunday			18.4107070499	36.5691240099	0.0	0.4
2017-08-21	0	Monday			17.2960503896	35.5643755595	0.0	0.4
2017-08-22	0	Tuesday			14.971722285	31.1010992262	0.0	0.5
2017-08-23	1.0	Wednesday			15.159474478800002	29.317057715500003	0.0	0.5
2017-08-24	2.0	Thursday		Festas SBartolomeu	14.675198661	25.262995401999998	0.0	0.9
2017-08-25	0	Friday			13.804363038800002	27.5212211609	0.0	0.8
2017-08-26	1.0	Saturday			14.0015997357	30.405877007399997	0.0	0.4
2017-08-27	2.0	Sunday			13.1560636097	25.6852391561	0.0	0.5
2017-08-28	1.0	Monday			13.902531305899998	23.3596568637	4.3	0.6
2017-08-29	1.0	Tuesday			14.6571503745	21.6672515869	2.2	0.4
2017-08-30	1.0	Wednesday			14.396735191300001	20.0327398512	2.9	0.2
2017-08-31	1.0	Thursday			12.266488499100001	27.2179311117	0.0	0.3
2017-09-01	1.0	Friday			1.6031804747100002	14.663721508399998	3.3	0.0
2017-09-02	0	Saturday			0.603591614299	13.6667325762	0.0	0.1
2017-09-03	0	Sunday			6.57425318824	25.610656738299998	0.0	0.1
2017-09-04	0	Monday			8.14417849647	26.2721216414	0.0	0.5
2017-09-05	3.0	Tuesday			12.655923101600001	20.7998544905	0.0	0.4
2017-09-06	1.0	Wednesday			12.7542843289	23.8164509667	0.0	0.6
2017-09-07	3.0	Thursday			14.944576263399998	22.7199257745	0.0	0.5
2017-09-08	0	Friday			8.98414092594	25.285203509899997	0.0	0.9
2017-09-09	1.0	Saturday			12.2099345525	21.3189614614	0.0	0.8
2017-09-10	2.0	Sunday			9.06062285105	28.9294149611	0.0	0.2
2017-09-11	0	Monday			2.6792937649599997	16.0876616372	0.1	0.4
2017-09-12	0	Tuesday			10.4368625217	13.697946336500001	1.8	0.1
2017-09-13	0	Wednesday			11.971625751900001	27.4278973473	0.0	0.4
2017-09-14	1.0	Thursday			10.8244842953	24.2419573466	0.0	0.4
2017-09-15	1.0	Friday			7.31760464774	21.6507814195	0.0	0.5
2017-09-16	0	Saturday			6.76528549194	21.3086878459	0.0	0.8
2017-09-17	0	Sunday			5.98906819026	20.7254920536	0.0	0.6
2017-09-18	0	Monday			10.803518719100001	19.506907569000003	5.7	0.6
2017-09-19	2.0	Tuesday			10.3159314262	24.3423351712	0.0	0.3
2017-09-20	1.0	Wednesday			9.44869846768	25.9596521589	0.0	0.4
2017-09-21	3.0	Thursday			9.563008838230001	23.5941624112	0.0	0.4
2017-09-22	0	Friday			10.628215048	25.6691684723	0.0	0.4
2017-09-23	0	Saturday			10.3571292029	24.507494820500003	0.0	0.4
2017-09-24	0	Sunday			7.62639766269	25.302837583800002	0.0	0.5
2017-09-25	1.0	Monday			10.814818806099998	23.0960784488	1.1	0.4
2017-09-26	1.0	Tuesday			9.03437105815	24.7608807882	0.0	0.5
2017-09-27	1.0	Wednesday			8.27013524373	26.7229866452	0.0	0.3
2017-09-28	2.0	Thursday			11.9175774256	27.176993899899998	0.0	0.4
2017-09-29	0	Friday			10.6693704393	26.315206315799998	0.0	0.4
2017-09-30	0	Saturday			12.5571395026	23.1876801385	0.0	0.4
2017-10-01	0	Sunday			2.77855833371	11.678580602	9.4	0.0
2017-10-02	1.0	Monday			2.52529263496	9.43262651232	0.1	0.4
2017-10-03	0	Tuesday			8.20490137736	25.8756427765	0.0	0.1
2017-10-04	3.0	Wednesday			9.622176594199999	27.4047035641	0.0	0.2
2017-10-05	1.0	Thursday	Implantacao da Republica		11.3672106001	16.8083521525	3.2	0.7
2017-10-06	3.0	Friday			10.879766146300001	26.436485290500002	0.0	0.7
2017-10-07	0	Saturday			12.504284858699998	26.7224021488	0.0	0.7
2017-10-08	0	Sunday			11.867517471300001	28.4218908946	0.0	0.7
2017-10-09	0	Monday			7.94349908829	23.2119134267	0.0	0.9
2017-10-10	1.0	Tuesday			8.54574807485	30.004367192600004	0.0	0.2
2017-10-11	0	Wednesday			4.48692062166	18.6463960012	0.1	0.1
2017-10-12	2.0	Thursday			8.62088489532	13.7701477475	0.5	0.6
2017-10-13	1.0	Friday			9.88525485992	25.9061010149	0.0	0.1
2017-10-14	1.0	Saturday			9.87679576874	28.8586690691	0.0	0.3
2017-10-15	2.0	Sunday			15.8809368345	31.6671579149	0.0	0.1
2017-10-16	1.0	Monday			14.8569467333	21.8419939677	0.0	0.4
2017-10-17	3.0	Tuesday			11.1825152503	19.7282793257	6.6	0.3
2017-10-18	1.0	Wednesday			8.15115324656	17.2508349948	4.0	0.4
2017-10-19	2.0	Thursday			7.43896415499	15.9087549845	4.2	0.4
2017-10-20	0	Friday			13.8507645925	18.686580446	2.0	0.0
2017-10-21	1.0	Saturday			7.46610063977	17.850689782	3.1	0.2
2017-10-22	1.0	Sunday			4.82370731566	19.6647989485	0.9	0.3
2017-10-23	1.0	Monday			6.159222655830001	23.3003434075	0.7	0.1
2017-10-24	1.0	Tuesday			9.68997446696	26.43119684860001	0.6	0.1
2017-10-25	2.0	Wednesday			8.026518132949999	26.7515830994	0.4	0.1
2017-10-26	2.0	Thursday			9.654118749830001	26.004994498400002	0.4	0.1
2017-10-27	0	Friday			10.952749358299998	29.0134565565	0.4	0.0
2017-10-28	1.0	Saturday			13.511362181800001	24.810737186	0.3	0.0
2017-10-29	0	Sunday			11.2042503357	24.9886139764	0.2	0.2
2017-10-30	0	Monday			10.787002351500002	21.7642447154	0.2	0.1
2017-10-31	0	Tuesday			8.82939328088	20.8427520328	0.2	0.2
2017-11-01	0	Wednesday	Dia de Todos os Santos		3.6634649700599997	17.4735533396	1.6	0.4
2017-11-02	2.0	Thursday			3.8548976580300014	12.9093396929	0.1	0.3
2017-11-03	0	Friday			8.34950606028	16.4770448473	0.0	0.3
2017-11-04	0	Saturday			9.476005766130001	26.8861605326	0.0	0.3
2017-11-05	1.0	Sunday			10.747401661300001	16.7876966265	32.3	0.6
2017-11-06	1.0	Monday			12.55556594	28.3532793257	0.0	0.6
2017-11-07	2.0	Tuesday			11.7276060316	27.970519383699997	0.0	0.7
2017-11-08	1.0	Wednesday			13.9708030489	31.506534788299998	0.0	0.4
2017-11-09	0	Thursday			12.215209113199995	23.9823387994	0.0	0.6
2017-11-10	0	Friday		Festas S Martinho	8.24991681841	27.0512479146	0.0	0.1
2017-11-11	0	Saturday	S Martinho	Festas S Martinho	4.85319587919	19.264737659	0.1	0.2
2017-11-12	0	Sunday		Festas S Martinho	1.5834451516499999	9.69234402974	7.8	2.6
2017-11-13	2.0	Monday		Festas S Martinho	4.32172542148	18.2955438826	0.1	0.2
2017-11-14	0	Tuesday		Festas S Martinho	6.0896721415999995	15.9535581801	0.1	0.2
2017-11-15	1.0	Wednesday		Festas S Martinho	4.50782632828	17.796091079700005	0.0	0.3
2017-11-16	2.0	Thursday		Festas S Martinho	2.20117855072	18.4669424693	1.0	0.1
2017-11-17	0	Friday		Festas S Martinho	3.11842131615	20.1558322906	1.6	0.0
2017-11-18	0	Saturday		Festas S Martinho	4.347788016	20.2033229404	0.2	0.0
2017-11-19	0	Sunday		Festas S Martinho	5.08132659064	19.1600365109	0.2	0.1
2017-11-20	2.0	Monday		Festas S Martinho	2.7588613827999997	19.301541646300002	6.0	0.1
2017-11-21	1.0	Tuesday			2.00021480189	19.321562872999998	7.5	0.0
2017-11-22	3.0	Wednesday			3.6621916294099996	18.814074410299998	0.6	0.0
2017-11-23	1.0	Thursday			12.314704895	17.8283941481	0.1	0.8
2017-11-24	1.0	Friday			12.3062662548	16.9178920322	0.1	0.1
2017-11-25	0	Saturday			9.68314223819	16.5773264567	0.1	0.3
2017-11-26	1.0	Sunday			5.646322091419999	13.8916179869	0.1	0.1
2017-11-27	2.0	Monday			4.31431828605	14.2157940335	0.1	0.2
2017-11-28	1.0	Tuesday			3.40549855762	8.737797684139997	0.0	0.1
2017-11-29	2.0	Wednesday			0.212249011112	12.2079338498	0.1	0.0
2017-11-30	2.0	Thursday			0.988020284308	8.98782634735	0.3	0.2
2017-12-01	0	Friday	Restauracao da independencia		5.0596965683800015	10.532835430599999	1.9	0.1
2017-12-02	0	Saturday			6.056797928280001	12.1532213423	0.1	0.6
2017-12-03	0	Sunday			6.67444732454	14.2638859219	0.0	0.8
2017-12-04	1.0	Monday			8.95387670729	26.668205261199997	0.0	0.4
2017-12-05	3.0	Tuesday			10.8532975515	16.9281436072	10.0	1.0
2017-12-06	0	Wednesday			14.997728453699999	31.5257833269	0.0	0.6
2017-12-07	3.0	Thursday			13.8140525818	31.100715637199997	0.0	0.7
2017-12-08	0	Friday	Dia da Imaculada Conceicao		14.0857107374	33.9324226379	0.0	0.4
2017-12-09	2.0	Saturday			9.67875819736	22.9290610419	0.0	0.7
2017-12-10	1.0	Sunday			9.190003712969999	30.3256323073	0.0	0.2
2017-12-11	0	Monday			3.43462207582	17.067024866700002	0.1	0.1
2017-12-12	2.0	Tuesday			-1.13424302472	10.840813107	0.3	0.4
2017-12-13	3.0	Wednesday			4.877322991690001	11.9840464062	0.1	0.0
2017-12-14	2.0	Thursday			9.90938854218	13.284081882899999	13.9	0.4
2017-12-15	0	Friday			2.8011698987700004	11.433382246199999	8.9	0.4
2017-12-16	1.0	Saturday			-1.13451606698	11.0019933912	0.0	0.3
2017-12-17	2.0	Sunday			-0.107371210638	11.2621807522	0.4	0.1
2017-12-18	2.0	Monday			-0.7609442472460001	12.484570503199999	0.1	0.1
2017-12-19	1.0	Tuesday			1.9708425204	16.0744479497	0.0	0.0
2017-12-20	3.0	Wednesday			2.33726098802	14.7305921978	0.1	0.0
2017-12-21	1.0	Thursday			3.1666293938999996	15.4343221453	0.0	0.0
2017-12-22	0	Friday			2.03792096509	15.201245625799999	0.0	0.1
2017-12-23	0	Saturday			3.2634521060500004	14.060415691800001	0.1	0.0
2017-12-24	1.0	Sunday			2.67530245251	11.959277470899998	0.0	0.2
2017-12-25	0	Monday	Natal		2.96841377682	11.325006485	0.1	0.0
2017-12-26	0	Tuesday			3.5292488469	12.0310280058	4.7	0.3
